Name,Year_Born,Gender,State,cnt
Bonnie,1945,F,AK,5
Carrie,1945,F,AK,5
Elena,1945,F,AK,5
Francine,1945,F,AK,5
Ida,1945,F,AK,5
Janice,1945,F,AK,5
Judith,1945,F,AK,5
Karen,1945,F,AK,5
Kathleen,1945,F,AK,5
Louise,1945,F,AK,5
Pamela,1945,F,AK,5
Pauline,1945,F,AK,5
Rose,1945,F,AK,5
Sharon,1945,F,AK,5
Mary,1946,F,AK,47
Patricia,1946,F,AK,24
Margaret,1946,F,AK,22
Susan,1946,F,AK,22
Linda,1946,F,AK,21
Barbara,1946,F,AK,18
Karen,1946,F,AK,17
Carol,1946,F,AK,15
Betty,1946,F,AK,14
Helen,1946,F,AK,14
Sharon,1946,F,AK,14
Jean,1946,F,AK,13
Kathleen,1946,F,AK,11
Martha,1946,F,AK,11
Nancy,1946,F,AK,11
Alice,1946,F,AK,10
Judy,1946,F,AK,10
Marie,1946,F,AK,10
Sandra,1946,F,AK,10
Ann,1946,F,AK,9
Bonnie,1946,F,AK,9
Cheryl,1946,F,AK,9
Donna,1946,F,AK,9
Evelyn,1946,F,AK,9
Gloria,1946,F,AK,9
Virginia,1946,F,AK,9
Elizabeth,1946,F,AK,8
Frances,1946,F,AK,8
Judith,1946,F,AK,8
Shirley,1946,F,AK,8
Bernice,1946,F,AK,7
Dorothy,1946,F,AK,7
Janet,1946,F,AK,7
Janice,1946,F,AK,7
Anna,1946,F,AK,6
Esther,1946,F,AK,6
Irene,1946,F,AK,6
Joan,1946,F,AK,6
Lillian,1946,F,AK,6
Rita,1946,F,AK,6
Roberta,1946,F,AK,6
Rose,1946,F,AK,6
Ruth,1946,F,AK,6
Annie,1946,F,AK,5
Carolyn,1946,F,AK,5
Carrie,1946,F,AK,5
Catherine,1946,F,AK,5
Charlotte,1946,F,AK,5
Darlene,1946,F,AK,5
Edna,1946,F,AK,5
Elaine,1946,F,AK,5
Florence,1946,F,AK,5
Ida,1946,F,AK,5
Jessie,1946,F,AK,5
Lena,1946,F,AK,5
Lois,1946,F,AK,5
Lucy,1946,F,AK,5
Marilyn,1946,F,AK,5
Nellie,1946,F,AK,5
Pamela,1946,F,AK,5
Mary,1947,F,AK,63
Linda,1947,F,AK,55
Helen,1947,F,AK,27
Susan,1947,F,AK,25
Patricia,1947,F,AK,22
Kathleen,1947,F,AK,20
Carol,1947,F,AK,19
Shirley,1947,F,AK,18
Barbara,1947,F,AK,17
Virginia,1947,F,AK,17
Margaret,1947,F,AK,15
Donna,1947,F,AK,14
Nancy,1947,F,AK,14
Sandra,1947,F,AK,14
Karen,1947,F,AK,13
Pamela,1947,F,AK,13
Judy,1947,F,AK,12
Marie,1947,F,AK,12
Marilyn,1947,F,AK,12
Sharon,1947,F,AK,12
Ann,1947,F,AK,11
Evelyn,1947,F,AK,11
Judith,1947,F,AK,11
Carolyn,1947,F,AK,10
Diane,1947,F,AK,10
Katherine,1947,F,AK,10
Bonnie,1947,F,AK,9
Jean,1947,F,AK,9
Joanne,1947,F,AK,9
Christine,1947,F,AK,8
Dorothy,1947,F,AK,8
Elizabeth,1947,F,AK,8
Sarah,1947,F,AK,8
Theresa,1947,F,AK,8
Annie,1947,F,AK,7
Edith,1947,F,AK,7
Gail,1947,F,AK,7
Irene,1947,F,AK,7
Janet,1947,F,AK,7
Janice,1947,F,AK,7
Kathy,1947,F,AK,7
Lorraine,1947,F,AK,7
Louise,1947,F,AK,7
Marian,1947,F,AK,7
Peggy,1947,F,AK,7
Suzanne,1947,F,AK,7
Alice,1947,F,AK,6
Anne,1947,F,AK,6
Arlene,1947,F,AK,6
Clara,1947,F,AK,6
Cynthia,1947,F,AK,6
Doris,1947,F,AK,6
Florence,1947,F,AK,6
Frances,1947,F,AK,6
Lucy,1947,F,AK,6
Martha,1947,F,AK,6
Anna,1947,F,AK,5
Betty,1947,F,AK,5
Beverly,1947,F,AK,5
Carla,1947,F,AK,5
Deborah,1947,F,AK,5
Diana,1947,F,AK,5
Gloria,1947,F,AK,5
Jeanne,1947,F,AK,5
Jo,1947,F,AK,5
Josephine,1947,F,AK,5
Julia,1947,F,AK,5
June,1947,F,AK,5
Laura,1947,F,AK,5
Lynda,1947,F,AK,5
Margie,1947,F,AK,5
Pauline,1947,F,AK,5
Ruth,1947,F,AK,5
Sally,1947,F,AK,5
Teresa,1947,F,AK,5
Vivian,1947,F,AK,5
Mary,1948,F,AK,71
Linda,1948,F,AK,65
Patricia,1948,F,AK,39
Susan,1948,F,AK,35
Barbara,1948,F,AK,33
Carol,1948,F,AK,26
Kathleen,1948,F,AK,23
Sandra,1948,F,AK,22
Margaret,1948,F,AK,21
Karen,1948,F,AK,19
Elizabeth,1948,F,AK,18
Sharon,1948,F,AK,18
Judith,1948,F,AK,17
Betty,1948,F,AK,16
Martha,1948,F,AK,16
Nancy,1948,F,AK,16
Cynthia,1948,F,AK,15
Dorothy,1948,F,AK,15
Pamela,1948,F,AK,15
Annie,1948,F,AK,14
Donna,1948,F,AK,13
Helen,1948,F,AK,13
Janet,1948,F,AK,13
Janice,1948,F,AK,13
Anna,1948,F,AK,11
Carolyn,1948,F,AK,11
Cheryl,1948,F,AK,11
Irene,1948,F,AK,11
Jean,1948,F,AK,11
Alice,1948,F,AK,10
Ann,1948,F,AK,9
Beverly,1948,F,AK,9
Christine,1948,F,AK,9
Diane,1948,F,AK,9
Marilyn,1948,F,AK,9
Shirley,1948,F,AK,9
Arlene,1948,F,AK,8
Katherine,1948,F,AK,8
Marie,1948,F,AK,8
Rita,1948,F,AK,8
Sophie,1948,F,AK,8
Virginia,1948,F,AK,8
Bonnie,1948,F,AK,7
Christina,1948,F,AK,7
Ellen,1948,F,AK,7
Judy,1948,F,AK,7
Julie,1948,F,AK,7
Laura,1948,F,AK,7
Lillian,1948,F,AK,7
Lucy,1948,F,AK,7
Colleen,1948,F,AK,6
Doris,1948,F,AK,6
Ethel,1948,F,AK,6
Evelyn,1948,F,AK,6
Geraldine,1948,F,AK,6
Lorraine,1948,F,AK,6
Lydia,1948,F,AK,6
Paula,1948,F,AK,6
Roberta,1948,F,AK,6
Rose,1948,F,AK,6
Sarah,1948,F,AK,6
Bernice,1948,F,AK,5
Catherine,1948,F,AK,5
Delores,1948,F,AK,5
Edith,1948,F,AK,5
Ella,1948,F,AK,5
Gail,1948,F,AK,5
Gloria,1948,F,AK,5
Joan,1948,F,AK,5
Julia,1948,F,AK,5
June,1948,F,AK,5
Kathryn,1948,F,AK,5
Lois,1948,F,AK,5
Maria,1948,F,AK,5
Phyllis,1948,F,AK,5
Ruth,1948,F,AK,5
Vera,1948,F,AK,5
Mary,1949,F,AK,79
Linda,1949,F,AK,64
Susan,1949,F,AK,35
Kathleen,1949,F,AK,31
Barbara,1949,F,AK,30
Nancy,1949,F,AK,28
Patricia,1949,F,AK,26
Karen,1949,F,AK,24
Elizabeth,1949,F,AK,23
Margaret,1949,F,AK,23
Sharon,1949,F,AK,23
Donna,1949,F,AK,21
Judith,1949,F,AK,21
Sandra,1949,F,AK,21
Alice,1949,F,AK,19
Virginia,1949,F,AK,18
Helen,1949,F,AK,15
Marie,1949,F,AK,15
Annie,1949,F,AK,13
Christine,1949,F,AK,13
Carol,1949,F,AK,12
Janice,1949,F,AK,12
Joyce,1949,F,AK,12
Judy,1949,F,AK,12
Ruth,1949,F,AK,12
Agnes,1949,F,AK,11
Diana,1949,F,AK,11
Janet,1949,F,AK,11
Deborah,1949,F,AK,10
Diane,1949,F,AK,10
Katherine,1949,F,AK,10
Sally,1949,F,AK,10
Betty,1949,F,AK,9
Catherine,1949,F,AK,9
Cheryl,1949,F,AK,9
Dorothy,1949,F,AK,9
Jean,1949,F,AK,9
Kathy,1949,F,AK,9
Lucy,1949,F,AK,9
Martha,1949,F,AK,9
Pamela,1949,F,AK,9
Anna,1949,F,AK,8
Cynthia,1949,F,AK,8
Lynda,1949,F,AK,8
Rose,1949,F,AK,8
Sarah,1949,F,AK,8
Theresa,1949,F,AK,8
Vera,1949,F,AK,8
Carolyn,1949,F,AK,7
Kathryn,1949,F,AK,7
Laura,1949,F,AK,7
Rita,1949,F,AK,7
Shirley,1949,F,AK,7
Sophie,1949,F,AK,7
Vicki,1949,F,AK,7
Beverly,1949,F,AK,6
Brenda,1949,F,AK,6
Charlene,1949,F,AK,6
Elaine,1949,F,AK,6
Frances,1949,F,AK,6
Jacqueline,1949,F,AK,6
Jeanne,1949,F,AK,6
Jo,1949,F,AK,6
Lois,1949,F,AK,6
Phyllis,1949,F,AK,6
Robin,1949,F,AK,6
Ann,1949,F,AK,5
Anne,1949,F,AK,5
Bonnie,1949,F,AK,5
Caroline,1949,F,AK,5
Charlotte,1949,F,AK,5
Eleanor,1949,F,AK,5
Elsie,1949,F,AK,5
Esther,1949,F,AK,5
Eva,1949,F,AK,5
Florence,1949,F,AK,5
Irene,1949,F,AK,5
Julie,1949,F,AK,5
Loretta,1949,F,AK,5
Louise,1949,F,AK,5
Lucille,1949,F,AK,5
Lynne,1949,F,AK,5
Marilyn,1949,F,AK,5
Norma,1949,F,AK,5
Rebecca,1949,F,AK,5
Teresa,1949,F,AK,5
Terry,1949,F,AK,5
Toni,1949,F,AK,5
Mary,1950,F,AK,71
Linda,1950,F,AK,68
Barbara,1950,F,AK,46
Patricia,1950,F,AK,38
Susan,1950,F,AK,33
Margaret,1950,F,AK,31
Kathleen,1950,F,AK,27
Donna,1950,F,AK,25
Karen,1950,F,AK,25
Sharon,1950,F,AK,25
Carol,1950,F,AK,22
Elizabeth,1950,F,AK,21
Nancy,1950,F,AK,20
Cynthia,1950,F,AK,18
Janet,1950,F,AK,18
Cheryl,1950,F,AK,17
Sandra,1950,F,AK,17
Pamela,1950,F,AK,16
Dorothy,1950,F,AK,14
Frances,1950,F,AK,14
Judy,1950,F,AK,14
Ruth,1950,F,AK,14
Judith,1950,F,AK,13
Marie,1950,F,AK,13
Shirley,1950,F,AK,13
Theresa,1950,F,AK,13
Betty,1950,F,AK,12
Catherine,1950,F,AK,12
Diane,1950,F,AK,12
Gloria,1950,F,AK,12
Marilyn,1950,F,AK,12
Virginia,1950,F,AK,12
Deborah,1950,F,AK,11
Janice,1950,F,AK,11
Kathryn,1950,F,AK,11
Martha,1950,F,AK,11
Alice,1950,F,AK,10
Bonnie,1950,F,AK,10
Carolyn,1950,F,AK,10
Christine,1950,F,AK,10
Jo,1950,F,AK,10
Katherine,1950,F,AK,10
Ellen,1950,F,AK,9
Paula,1950,F,AK,9
Rebecca,1950,F,AK,9
Rita,1950,F,AK,9
Vicki,1950,F,AK,9
Anna,1950,F,AK,8
Arlene,1950,F,AK,8
Brenda,1950,F,AK,8
Charlotte,1950,F,AK,8
Evelyn,1950,F,AK,8
Jane,1950,F,AK,8
Jeanne,1950,F,AK,8
Julia,1950,F,AK,8
Laura,1950,F,AK,8
Lucy,1950,F,AK,8
Pauline,1950,F,AK,8
Peggy,1950,F,AK,8
Sally,1950,F,AK,8
Ann,1950,F,AK,7
Bernice,1950,F,AK,7
Grace,1950,F,AK,7
Jean,1950,F,AK,7
Joan,1950,F,AK,7
Maureen,1950,F,AK,7
Rose,1950,F,AK,7
Sherry,1950,F,AK,7
Teresa,1950,F,AK,7
Edith,1950,F,AK,6
Eileen,1950,F,AK,6
Jacqueline,1950,F,AK,6
Josephine,1950,F,AK,6
Joyce,1950,F,AK,6
Lynn,1950,F,AK,6
Sarah,1950,F,AK,6
Sophie,1950,F,AK,6
Colleen,1950,F,AK,5
Constance,1950,F,AK,5
Darlene,1950,F,AK,5
Elsie,1950,F,AK,5
Emily,1950,F,AK,5
Gail,1950,F,AK,5
Geraldine,1950,F,AK,5
Helen,1950,F,AK,5
Jennifer,1950,F,AK,5
June,1950,F,AK,5
Kathy,1950,F,AK,5
Laurie,1950,F,AK,5
Lillian,1950,F,AK,5
Lois,1950,F,AK,5
Marcia,1950,F,AK,5
Rachel,1950,F,AK,5
Regina,1950,F,AK,5
Roberta,1950,F,AK,5
Rosemary,1950,F,AK,5
Sheila,1950,F,AK,5
Linda,1951,F,AK,79
Mary,1951,F,AK,77
Susan,1951,F,AK,45
Patricia,1951,F,AK,44
Barbara,1951,F,AK,35
Kathleen,1951,F,AK,29
Sandra,1951,F,AK,29
Margaret,1951,F,AK,28
Carol,1951,F,AK,27
Elizabeth,1951,F,AK,26
Nancy,1951,F,AK,26
Debra,1951,F,AK,24
Deborah,1951,F,AK,22
Martha,1951,F,AK,22
Pamela,1951,F,AK,22
Catherine,1951,F,AK,21
Ruth,1951,F,AK,21
Cynthia,1951,F,AK,20
Janice,1951,F,AK,19
Sharon,1951,F,AK,19
Janet,1951,F,AK,18
Cheryl,1951,F,AK,17
Karen,1951,F,AK,17
Diane,1951,F,AK,16
Alice,1951,F,AK,15
Betty,1951,F,AK,15
Christine,1951,F,AK,15
Judy,1951,F,AK,15
Katherine,1951,F,AK,15
Shirley,1951,F,AK,15
Donna,1951,F,AK,13
Helen,1951,F,AK,13
Marilyn,1951,F,AK,13
Jane,1951,F,AK,12
Virginia,1951,F,AK,12
Doris,1951,F,AK,11
Gail,1951,F,AK,11
Judith,1951,F,AK,11
Kathy,1951,F,AK,11
Marie,1951,F,AK,11
Rebecca,1951,F,AK,11
Carolyn,1951,F,AK,10
Esther,1951,F,AK,10
Frances,1951,F,AK,10
Jean,1951,F,AK,10
Joyce,1951,F,AK,10
Julia,1951,F,AK,10
Ann,1951,F,AK,9
Beverly,1951,F,AK,9
Dorothy,1951,F,AK,9
Laura,1951,F,AK,9
Lynn,1951,F,AK,9
Roberta,1951,F,AK,9
Teresa,1951,F,AK,9
Theresa,1951,F,AK,9
Darlene,1951,F,AK,8
Evelyn,1951,F,AK,8
Joan,1951,F,AK,8
Karla,1951,F,AK,8
Pauline,1951,F,AK,8
Vicki,1951,F,AK,8
Anna,1951,F,AK,7
Brenda,1951,F,AK,7
Denise,1951,F,AK,7
Diana,1951,F,AK,7
Kathryn,1951,F,AK,7
Peggy,1951,F,AK,7
Rita,1951,F,AK,7
Sally,1951,F,AK,7
Valerie,1951,F,AK,7
Agnes,1951,F,AK,6
Arlene,1951,F,AK,6
Carrie,1951,F,AK,6
Ellen,1951,F,AK,6
Gloria,1951,F,AK,6
Joanne,1951,F,AK,6
Marlene,1951,F,AK,6
Rose,1951,F,AK,6
Sheila,1951,F,AK,6
Sophie,1951,F,AK,6
Victoria,1951,F,AK,6
Andrea,1951,F,AK,5
Becky,1951,F,AK,5
Belinda,1951,F,AK,5
Claudia,1951,F,AK,5
Colleen,1951,F,AK,5
Constance,1951,F,AK,5
Elaine,1951,F,AK,5
Grace,1951,F,AK,5
Julie,1951,F,AK,5
Loretta,1951,F,AK,5
Lorraine,1951,F,AK,5
Louise,1951,F,AK,5
Lucy,1951,F,AK,5
Lydia,1951,F,AK,5
Marjorie,1951,F,AK,5
Maryann,1951,F,AK,5
Sarah,1951,F,AK,5
Terry,1951,F,AK,5
Linda,1952,F,AK,90
Mary,1952,F,AK,75
Patricia,1952,F,AK,58
Debra,1952,F,AK,56
Kathleen,1952,F,AK,51
Susan,1952,F,AK,51
Deborah,1952,F,AK,47
Barbara,1952,F,AK,43
Carol,1952,F,AK,36
Cynthia,1952,F,AK,36
Karen,1952,F,AK,36
Sandra,1952,F,AK,34
Sharon,1952,F,AK,34
Margaret,1952,F,AK,28
Pamela,1952,F,AK,28
Donna,1952,F,AK,27
Nancy,1952,F,AK,25
Christine,1952,F,AK,24
Martha,1952,F,AK,23
Elizabeth,1952,F,AK,22
Katherine,1952,F,AK,22
Kathy,1952,F,AK,22
Judy,1952,F,AK,21
Helen,1952,F,AK,19
Rebecca,1952,F,AK,19
Alice,1952,F,AK,18
Bonnie,1952,F,AK,18
Dorothy,1952,F,AK,18
Laura,1952,F,AK,18
Cheryl,1952,F,AK,17
Shirley,1952,F,AK,17
Denise,1952,F,AK,16
Ann,1952,F,AK,15
Diane,1952,F,AK,15
Frances,1952,F,AK,15
Janet,1952,F,AK,15
Janice,1952,F,AK,15
Judith,1952,F,AK,15
Teresa,1952,F,AK,15
Theresa,1952,F,AK,15
Brenda,1952,F,AK,14
Anna,1952,F,AK,13
Diana,1952,F,AK,13
Paula,1952,F,AK,13
Virginia,1952,F,AK,13
Jacqueline,1952,F,AK,12
Joyce,1952,F,AK,12
Kathryn,1952,F,AK,12
Ruth,1952,F,AK,12
Carolyn,1952,F,AK,11
Agnes,1952,F,AK,10
Jo,1952,F,AK,10
Lynn,1952,F,AK,10
Marilyn,1952,F,AK,10
Sally,1952,F,AK,10
Beverly,1952,F,AK,9
Charlene,1952,F,AK,9
Christina,1952,F,AK,9
Connie,1952,F,AK,9
Ellen,1952,F,AK,9
Gloria,1952,F,AK,9
Nora,1952,F,AK,9
Roberta,1952,F,AK,9
Stephanie,1952,F,AK,9
Vicki,1952,F,AK,9
Annie,1952,F,AK,8
Betty,1952,F,AK,8
Charlotte,1952,F,AK,8
Evelyn,1952,F,AK,8
Jean,1952,F,AK,8
Jeanne,1952,F,AK,8
Joanne,1952,F,AK,8
Marie,1952,F,AK,8
Peggy,1952,F,AK,8
April,1952,F,AK,7
Catherine,1952,F,AK,7
Cathy,1952,F,AK,7
Darlene,1952,F,AK,7
Eileen,1952,F,AK,7
Esther,1952,F,AK,7
Jennifer,1952,F,AK,7
Joan,1952,F,AK,7
Leslie,1952,F,AK,7
Lois,1952,F,AK,7
Lynda,1952,F,AK,7
Marsha,1952,F,AK,7
Patti,1952,F,AK,7
Rose,1952,F,AK,7
Sheila,1952,F,AK,7
Suzanne,1952,F,AK,7
Terry,1952,F,AK,7
Valerie,1952,F,AK,7
Yvonne,1952,F,AK,7
Eleanor,1952,F,AK,6
Florence,1952,F,AK,6
Jane,1952,F,AK,6
Julie,1952,F,AK,6
Marcia,1952,F,AK,6
Penny,1952,F,AK,6
Rita,1952,F,AK,6
Sherry,1952,F,AK,6
Sylvia,1952,F,AK,6
Vickie,1952,F,AK,6
Angela,1952,F,AK,5
Anne,1952,F,AK,5
Arlene,1952,F,AK,5
Colleen,1952,F,AK,5
Dianne,1952,F,AK,5
Elsie,1952,F,AK,5
Gail,1952,F,AK,5
Grace,1952,F,AK,5
Ingrid,1952,F,AK,5
Irene,1952,F,AK,5
Janis,1952,F,AK,5
Juanita,1952,F,AK,5
Julia,1952,F,AK,5
Kristine,1952,F,AK,5
Laurie,1952,F,AK,5
Lena,1952,F,AK,5
Lynne,1952,F,AK,5
Marianne,1952,F,AK,5
Michele,1952,F,AK,5
Michelle,1952,F,AK,5
Pauline,1952,F,AK,5
Rhonda,1952,F,AK,5
Robin,1952,F,AK,5
Sheryl,1952,F,AK,5
Terri,1952,F,AK,5
Victoria,1952,F,AK,5
Linda,1953,F,AK,108
Susan,1953,F,AK,83
Debra,1953,F,AK,82
Mary,1953,F,AK,80
Patricia,1953,F,AK,70
Deborah,1953,F,AK,66
Barbara,1953,F,AK,58
Karen,1953,F,AK,48
Kathleen,1953,F,AK,48
Nancy,1953,F,AK,43
Sandra,1953,F,AK,42
Cynthia,1953,F,AK,40
Elizabeth,1953,F,AK,38
Donna,1953,F,AK,35
Sharon,1953,F,AK,35
Diane,1953,F,AK,34
Pamela,1953,F,AK,32
Janet,1953,F,AK,29
Catherine,1953,F,AK,28
Christine,1953,F,AK,26
Margaret,1953,F,AK,26
Martha,1953,F,AK,25
Carol,1953,F,AK,23
Carolyn,1953,F,AK,22
Marilyn,1953,F,AK,20
Brenda,1953,F,AK,19
Teresa,1953,F,AK,18
Betty,1953,F,AK,17
Judith,1953,F,AK,17
Julie,1953,F,AK,17
Cheryl,1953,F,AK,16
Janice,1953,F,AK,16
Judy,1953,F,AK,16
Julia,1953,F,AK,16
Katherine,1953,F,AK,16
Laura,1953,F,AK,16
Shirley,1953,F,AK,16
Dorothy,1953,F,AK,15
Peggy,1953,F,AK,15
Rebecca,1953,F,AK,15
Beverly,1953,F,AK,14
Gloria,1953,F,AK,14
Joan,1953,F,AK,14
Leslie,1953,F,AK,14
Virginia,1953,F,AK,14
Denise,1953,F,AK,13
Gail,1953,F,AK,13
Helen,1953,F,AK,13
Kathryn,1953,F,AK,13
Laurie,1953,F,AK,13
Ruth,1953,F,AK,13
Sherry,1953,F,AK,13
Vicki,1953,F,AK,13
Alice,1953,F,AK,12
Darlene,1953,F,AK,12
Joyce,1953,F,AK,12
Kathy,1953,F,AK,12
Michelle,1953,F,AK,12
Bonnie,1953,F,AK,11
Diana,1953,F,AK,11
Frances,1953,F,AK,11
Jean,1953,F,AK,11
Jill,1953,F,AK,11
Terry,1953,F,AK,11
Theresa,1953,F,AK,11
Anita,1953,F,AK,10
Cathy,1953,F,AK,10
Elaine,1953,F,AK,10
Evelyn,1953,F,AK,10
Irene,1953,F,AK,10
Lynn,1953,F,AK,10
Marie,1953,F,AK,10
Paula,1953,F,AK,10
Rhonda,1953,F,AK,10
Roberta,1953,F,AK,10
Robin,1953,F,AK,10
Rose,1953,F,AK,10
Connie,1953,F,AK,9
Doris,1953,F,AK,9
Jacqueline,1953,F,AK,9
Jane,1953,F,AK,9
Jo,1953,F,AK,9
Joanne,1953,F,AK,9
Suzanne,1953,F,AK,9
Wendy,1953,F,AK,9
Ann,1953,F,AK,8
Kimberly,1953,F,AK,8
Maureen,1953,F,AK,8
Stella,1953,F,AK,8
Sylvia,1953,F,AK,8
Terri,1953,F,AK,8
Valerie,1953,F,AK,8
Amy,1953,F,AK,7
Anna,1953,F,AK,7
Carla,1953,F,AK,7
Charlene,1953,F,AK,7
Clara,1953,F,AK,7
Eileen,1953,F,AK,7
Ellen,1953,F,AK,7
Geraldine,1953,F,AK,7
Jeanne,1953,F,AK,7
Joann,1953,F,AK,7
Lillian,1953,F,AK,7
Rachel,1953,F,AK,7
Vera,1953,F,AK,7
Angela,1953,F,AK,6
Candace,1953,F,AK,6
Colleen,1953,F,AK,6
Debbie,1953,F,AK,6
Elena,1953,F,AK,6
Esther,1953,F,AK,6
Jan,1953,F,AK,6
Josephine,1953,F,AK,6
Lori,1953,F,AK,6
Lorraine,1953,F,AK,6
Lucy,1953,F,AK,6
Maggie,1953,F,AK,6
Marcia,1953,F,AK,6
Marlene,1953,F,AK,6
Minnie,1953,F,AK,6
Norma,1953,F,AK,6
Patti,1953,F,AK,6
Rosemary,1953,F,AK,6
Victoria,1953,F,AK,6
Wanda,1953,F,AK,6
Billie,1953,F,AK,5
Cecilia,1953,F,AK,5
Charmaine,1953,F,AK,5
Cheri,1953,F,AK,5
Christy,1953,F,AK,5
Cindy,1953,F,AK,5
Constance,1953,F,AK,5
Dawn,1953,F,AK,5
Delores,1953,F,AK,5
Emma,1953,F,AK,5
Ethel,1953,F,AK,5
June,1953,F,AK,5
Lois,1953,F,AK,5
Michele,1953,F,AK,5
Mildred,1953,F,AK,5
Myra,1953,F,AK,5
Patrice,1953,F,AK,5
Pauline,1953,F,AK,5
Rita,1953,F,AK,5
Sarah,1953,F,AK,5
Tracy,1953,F,AK,5
Vickie,1953,F,AK,5
Vicky,1953,F,AK,5
Yvonne,1953,F,AK,5
Debra,1954,F,AK,105
Mary,1954,F,AK,93
Deborah,1954,F,AK,86
Linda,1954,F,AK,85
Karen,1954,F,AK,75
Susan,1954,F,AK,74
Patricia,1954,F,AK,64
Cynthia,1954,F,AK,52
Barbara,1954,F,AK,50
Pamela,1954,F,AK,47
Nancy,1954,F,AK,44
Donna,1954,F,AK,42
Elizabeth,1954,F,AK,42
Kathleen,1954,F,AK,39
Margaret,1954,F,AK,36
Sandra,1954,F,AK,36
Diane,1954,F,AK,35
Katherine,1954,F,AK,28
Laura,1954,F,AK,28
Rebecca,1954,F,AK,28
Marilyn,1954,F,AK,27
Sharon,1954,F,AK,27
Carol,1954,F,AK,26
Catherine,1954,F,AK,24
Cheryl,1954,F,AK,22
Virginia,1954,F,AK,21
Kathy,1954,F,AK,20
Theresa,1954,F,AK,20
Beverly,1954,F,AK,19
Christine,1954,F,AK,19
Gloria,1954,F,AK,19
Kathryn,1954,F,AK,19
Martha,1954,F,AK,19
Shirley,1954,F,AK,19
Vicki,1954,F,AK,19
Dorothy,1954,F,AK,18
Betty,1954,F,AK,17
Laurie,1954,F,AK,17
Lucy,1954,F,AK,17
Rose,1954,F,AK,17
Anna,1954,F,AK,15
Janet,1954,F,AK,15
Ann,1954,F,AK,14
Bonnie,1954,F,AK,14
Janice,1954,F,AK,14
Jean,1954,F,AK,14
Judith,1954,F,AK,14
Julie,1954,F,AK,14
Marie,1954,F,AK,14
Peggy,1954,F,AK,14
Teresa,1954,F,AK,14
Brenda,1954,F,AK,13
Carolyn,1954,F,AK,13
Denise,1954,F,AK,13
Helen,1954,F,AK,13
Joan,1954,F,AK,13
Michelle,1954,F,AK,13
Roberta,1954,F,AK,13
Sheila,1954,F,AK,13
Terry,1954,F,AK,13
Lori,1954,F,AK,12
Sherry,1954,F,AK,12
Alice,1954,F,AK,11
Cathy,1954,F,AK,11
Cindy,1954,F,AK,11
Connie,1954,F,AK,11
Debbie,1954,F,AK,11
Jane,1954,F,AK,11
Joyce,1954,F,AK,11
Lois,1954,F,AK,11
Ruth,1954,F,AK,11
Darlene,1954,F,AK,10
Emma,1954,F,AK,10
Jeanne,1954,F,AK,10
Jennie,1954,F,AK,10
Leslie,1954,F,AK,10
Lisa,1954,F,AK,10
Paula,1954,F,AK,10
Robin,1954,F,AK,10
Sally,1954,F,AK,10
Sarah,1954,F,AK,10
Valerie,1954,F,AK,10
Charlene,1954,F,AK,9
Jacqueline,1954,F,AK,9
Jeanette,1954,F,AK,9
Jennifer,1954,F,AK,9
Judy,1954,F,AK,9
Julia,1954,F,AK,9
Rhonda,1954,F,AK,9
Rita,1954,F,AK,9
Colleen,1954,F,AK,8
Diana,1954,F,AK,8
Ellen,1954,F,AK,8
Gail,1954,F,AK,8
Glenda,1954,F,AK,8
Joanne,1954,F,AK,8
Joy,1954,F,AK,8
Nellie,1954,F,AK,8
Roxanne,1954,F,AK,8
Sophie,1954,F,AK,8
Stephanie,1954,F,AK,8
Vickie,1954,F,AK,8
Wanda,1954,F,AK,8
Yvonne,1954,F,AK,8
Agnes,1954,F,AK,7
Charlotte,1954,F,AK,7
Grace,1954,F,AK,7
Ida,1954,F,AK,7
Jo,1954,F,AK,7
Lee,1954,F,AK,7
Lorraine,1954,F,AK,7
Lynn,1954,F,AK,7
Marjorie,1954,F,AK,7
Anne,1954,F,AK,6
Becky,1954,F,AK,6
Carmen,1954,F,AK,6
Cheri,1954,F,AK,6
Dianne,1954,F,AK,6
Evelyn,1954,F,AK,6
Joni,1954,F,AK,6
Josephine,1954,F,AK,6
June,1954,F,AK,6
Kim,1954,F,AK,6
Kimberly,1954,F,AK,6
Marcia,1954,F,AK,6
Maria,1954,F,AK,6
Marlene,1954,F,AK,6
Martina,1954,F,AK,6
Michele,1954,F,AK,6
Mildred,1954,F,AK,6
Ramona,1954,F,AK,6
Suzanne,1954,F,AK,6
Anita,1954,F,AK,5
Annette,1954,F,AK,5
Annie,1954,F,AK,5
Beth,1954,F,AK,5
Carla,1954,F,AK,5
Carrie,1954,F,AK,5
Constance,1954,F,AK,5
Dawn,1954,F,AK,5
Eleanor,1954,F,AK,5
Frances,1954,F,AK,5
Geraldine,1954,F,AK,5
Irene,1954,F,AK,5
Jenny,1954,F,AK,5
Loretta,1954,F,AK,5
Melinda,1954,F,AK,5
Pauline,1954,F,AK,5
Renee,1954,F,AK,5
Sherri,1954,F,AK,5
Sheryl,1954,F,AK,5
Victoria,1954,F,AK,5
Debra,1955,F,AK,94
Mary,1955,F,AK,91
Linda,1955,F,AK,80
Susan,1955,F,AK,80
Karen,1955,F,AK,68
Deborah,1955,F,AK,63
Patricia,1955,F,AK,58
Cynthia,1955,F,AK,51
